Category,Value
milli farads,4millif
milli farads,0.06 to 14 millif
milli farads,0.075 millif
milli farads,5millif
milli farads,0.075 to 15 millif
milli farads,0.09 millif
milli farads,6millif
milli farads,0.09 to 16 millif
milli farads,0.105 millif
milli farads,7millif
milli farads,0.105 to 17 millif
milli farads,0.12 millif
milli farads,8millif
milli farads,0.12 to 18 millif
milli farads,0.135 millif
milli farads,9millif
milli farads,0.135 to 19 millif
milli farads,1 milli F
milli farads,1milli F
milli farads,1 to 6 milli F
milli farads,2 milli F
milli farads,2milli F
milli farads,2 to 7 milli F
milli farads,3 milli F
milli farads,3milli F
milli farads,3 to 8 milli F
milli farads,4 milli F
milli farads,4milli F
milli farads,4 to 9 milli F
milli farads,5 milli F
milli farads,5milli F
milli farads,5 to 10 milli F
milli farads,6 milli F
milli farads,6milli F
milli farads,6 to 11 milli F
milli farads,7 milli F
milli farads,7milli F
milli farads,7 to 12 milli F
milli farads,8 milli F
milli farads,8milli F
milli farads,8 to 13 milli F
milli farads,0 milli F
milli farads,0milli F
milli farads,0 to 20 milli F
milli farads,20 milli F
milli farads,20milli F
milli farads,20 to 40 milli F
milli farads,40 milli F
milli farads,40milli F
milli farads,40 to 60 milli F
milli farads,60 milli F
milli farads,60milli F
milli farads,60 to 80 milli F
milli farads,80 milli F
milli farads,80milli F
milli farads,80 to 100 milli F
milli farads,100 milli F
milli farads,100milli F
milli farads,100 to 120 milli F
milli farads,100 milli F
milli farads,100milli F
milli farads,100 to 150 milli F
milli farads,121 milli F
milli farads,121milli F
milli farads,121 to 171 milli F
milli farads,142 milli F
milli farads,142milli F
milli farads,142 to 192 milli F
milli farads,163 milli F
milli farads,163milli F
milli farads,163 to 213 milli F
milli farads,184 milli F
milli farads,184milli F
milli farads,184 to 234 milli F
milli farads,205 milli F
milli farads,205milli F
milli farads,205 to 255 milli F
milli farads,226 milli F
milli farads,226milli F
milli farads,226 to 276 milli F
milli farads,247 milli F
milli farads,247milli F
milli farads,247 to 297 milli F
milli farads,268 milli F
milli farads,268milli F
milli farads,268 to 318 milli F
milli farads,289 milli F
milli farads,289milli F
milli farads,289 to 339 milli F
milli farads,0.0 milli F
milli farads,0milli F
milli farads,0.005 milli F
milli farads,1milli F
milli farads,0.01 milli F
milli farads,2milli F
milli farads,0.015 milli F
milli farads,3milli F
milli farads,0.02 milli F
milli farads,4milli F
milli farads,0.025 milli F
milli farads,5milli F
milli farads,0.03 milli F
milli farads,6milli F
milli farads,0.035 milli F
milli farads,7milli F
milli farads,0.04 milli F
milli farads,8milli F
milli farads,0.045 milli F
milli farads,9milli F
milli farads,0.0 milli F
milli farads,0milli F
milli farads,0.0 to 10 milli F
milli farads,0.015 milli F
milli farads,1milli F
milli farads,0.015 to 11 milli F
milli farads,0.03 milli F
milli farads,2milli F
milli farads,0.03 to 12 milli F
milli farads,0.045 milli F
milli farads,3milli F
milli farads,0.045 to 13 milli F
milli farads,0.06 milli F
milli farads,4milli F
milli farads,0.06 to 14 milli F
milli farads,0.075 milli F
milli farads,5milli F
milli farads,0.075 to 15 milli F
milli farads,0.09 milli F
milli farads,6milli F
milli farads,0.09 to 16 milli F
milli farads,0.105 milli F
milli farads,7milli F
milli farads,0.105 to 17 milli F
milli farads,0.12 milli F
milli farads,8milli F
milli farads,0.12 to 18 milli F
milli farads,0.135 milli F
milli farads,9milli F
milli farads,0.135 to 19 milli F
milli farads,1 milliF
milli farads,1milliF
milli farads,1 to 6 milliF
milli farads,2 milliF
milli farads,2milliF
milli farads,2 to 7 milliF
milli farads,3 milliF
milli farads,3milliF
milli farads,3 to 8 milliF
milli farads,4 milliF
milli farads,4milliF
milli farads,4 to 9 milliF
milli farads,5 milliF
milli farads,5milliF
milli farads,5 to 10 milliF
milli farads,6 milliF
milli farads,6milliF
milli farads,6 to 11 milliF
milli farads,7 milliF
milli farads,7milliF
milli farads,7 to 12 milliF
milli farads,8 milliF
milli farads,8milliF
milli farads,8 to 13 milliF
milli farads,0 milliF
milli farads,0milliF
milli farads,0 to 20 milliF
milli farads,20 milliF
milli farads,20milliF
milli farads,20 to 40 milliF
milli farads,40 milliF
milli farads,40milliF
milli farads,40 to 60 milliF
milli farads,60 milliF
milli farads,60milliF
milli farads,60 to 80 milliF
milli farads,80 milliF
milli farads,80milliF
milli farads,80 to 100 milliF
milli farads,100 milliF
milli farads,100milliF
milli farads,100 to 120 milliF
milli farads,100 milliF
milli farads,100milliF
milli farads,100 to 150 milliF
milli farads,121 milliF
milli farads,121milliF
milli farads,121 to 171 milliF
milli farads,142 milliF
milli farads,142milliF
milli farads,142 to 192 milliF
milli farads,163 milliF
milli farads,163milliF
milli farads,163 to 213 milliF
milli farads,184 milliF
milli farads,184milliF
milli farads,184 to 234 milliF
milli farads,205 milliF
milli farads,205milliF
milli farads,205 to 255 milliF
milli farads,226 milliF
milli farads,226milliF
milli farads,226 to 276 milliF
milli farads,247 milliF
milli farads,247milliF
milli farads,247 to 297 milliF
milli farads,268 milliF
milli farads,268milliF
milli farads,268 to 318 milliF
milli farads,289 milliF
milli farads,289milliF
milli farads,289 to 339 milliF
milli farads,0.0 milliF
milli farads,0milliF
milli farads,0.005 milliF
milli farads,1milliF
milli farads,0.01 milliF
milli farads,2milliF
milli farads,0.015 milliF
milli farads,3milliF
milli farads,0.02 milliF
milli farads,4milliF
milli farads,0.025 milliF
milli farads,5milliF
milli farads,0.03 milliF
milli farads,6milliF
milli farads,0.035 milliF
milli farads,7milliF
milli farads,0.04 milliF
milli farads,8milliF
milli farads,0.045 milliF
milli farads,9milliF
milli farads,0.0 milliF
milli farads,0milliF
milli farads,0.0 to 10 milliF
milli farads,0.015 milliF
milli farads,1milliF
milli farads,0.015 to 11 milliF
milli farads,0.03 milliF
milli farads,2milliF
milli farads,0.03 to 12 milliF
milli farads,0.045 milliF
milli farads,3milliF
milli farads,0.045 to 13 milliF
milli farads,0.06 milliF
milli farads,4milliF
milli farads,0.06 to 14 milliF
milli farads,0.075 milliF
milli farads,5milliF
milli farads,0.075 to 15 milliF
milli farads,0.09 milliF
milli farads,6milliF
milli farads,0.09 to 16 milliF
milli farads,0.105 milliF
milli farads,7milliF
milli farads,0.105 to 17 milliF
milli farads,0.12 milliF
milli farads,8milliF
milli farads,0.12 to 18 milliF
milli farads,0.135 milliF
milli farads,9milliF
milli farads,0.135 to 19 milliF
milli farads,1 milli farads
milli farads,1milli farads
milli farads,1 to 6 milli farads
milli farads,2 milli farads
milli farads,2milli farads
milli farads,2 to 7 milli farads
milli farads,3 milli farads
milli farads,3milli farads
milli farads,3 to 8 milli farads
milli farads,4 milli farads
milli farads,4milli farads
milli farads,4 to 9 milli farads
milli farads,5 milli farads
milli farads,5milli farads
milli farads,5 to 10 milli farads
milli farads,6 milli farads
milli farads,6milli farads
milli farads,6 to 11 milli farads
milli farads,7 milli farads
milli farads,7milli farads
milli farads,7 to 12 milli farads
milli farads,8 milli farads
milli farads,8milli farads
milli farads,8 to 13 milli farads
milli farads,0 milli farads
milli farads,0milli farads
milli farads,0 to 20 milli farads
milli farads,20 milli farads
milli farads,20milli farads
milli farads,20 to 40 milli farads
milli farads,40 milli farads
milli farads,40milli farads
milli farads,40 to 60 milli farads
milli farads,60 milli farads
milli farads,60milli farads
milli farads,60 to 80 milli farads
milli farads,80 milli farads
milli farads,80milli farads
milli farads,80 to 100 milli farads
milli farads,100 milli farads
milli farads,100milli farads
milli farads,100 to 120 milli farads
milli farads,100 milli farads
milli farads,100milli farads
milli farads,100 to 150 milli farads
milli farads,121 milli farads
milli farads,121milli farads
milli farads,121 to 171 milli farads
milli farads,142 milli farads
milli farads,142milli farads
milli farads,142 to 192 milli farads
milli farads,163 milli farads
milli farads,163milli farads
milli farads,163 to 213 milli farads
milli farads,184 milli farads
milli farads,184milli farads
milli farads,184 to 234 milli farads
milli farads,205 milli farads
milli farads,205milli farads
milli farads,205 to 255 milli farads
milli farads,226 milli farads
milli farads,226milli farads
milli farads,226 to 276 milli farads
milli farads,247 milli farads
milli farads,247milli farads
milli farads,247 to 297 milli farads
milli farads,268 milli farads
milli farads,268milli farads
milli farads,268 to 318 milli farads
milli farads,289 milli farads
milli farads,289milli farads
milli farads,289 to 339 milli farads
milli farads,0.0 milli farads
milli farads,0milli farads
milli farads,0.005 milli farads
milli farads,1milli farads
milli farads,0.01 milli farads
milli farads,2milli farads
milli farads,0.015 milli farads
milli farads,3milli farads
milli farads,0.02 milli farads
milli farads,4milli farads
milli farads,0.025 milli farads
milli farads,5milli farads
milli farads,0.03 milli farads
milli farads,6milli farads
milli farads,0.035 milli farads
milli farads,7milli farads
milli farads,0.04 milli farads
milli farads,8milli farads
milli farads,0.045 milli farads
milli farads,9milli farads
milli farads,0.0 milli farads
milli farads,0milli farads
milli farads,0.0 to 10 milli farads
milli farads,0.015 milli farads
milli farads,1milli farads
milli farads,0.015 to 11 milli farads
milli farads,0.03 milli farads
milli farads,2milli farads
milli farads,0.03 to 12 milli farads
milli farads,0.045 milli farads
milli farads,3milli farads
milli farads,0.045 to 13 milli farads
milli farads,0.06 milli farads
milli farads,4milli farads
milli farads,0.06 to 14 milli farads
milli farads,0.075 milli farads
milli farads,5milli farads
milli farads,0.075 to 15 milli farads
milli farads,0.09 milli farads
milli farads,6milli farads
milli farads,0.09 to 16 milli farads
milli farads,0.105 milli farads
milli farads,7milli farads
milli farads,0.105 to 17 milli farads
milli farads,0.12 milli farads
milli farads,8milli farads
milli farads,0.12 to 18 milli farads
milli farads,0.135 milli farads
milli farads,9milli farads
milli farads,0.135 to 19 milli farads
milli farads,1 millifarads
milli farads,1millifarads
milli farads,1 to 6 millifarads
milli farads,2 millifarads
milli farads,2millifarads
milli farads,2 to 7 millifarads
milli farads,3 millifarads
milli farads,3millifarads
milli farads,3 to 8 millifarads
milli farads,4 millifarads
milli farads,4millifarads
milli farads,4 to 9 millifarads
milli farads,5 millifarads
milli farads,5millifarads
milli farads,5 to 10 millifarads
milli farads,6 millifarads
milli farads,6millifarads
milli farads,6 to 11 millifarads
milli farads,7 millifarads
milli farads,7millifarads
milli farads,7 to 12 millifarads
milli farads,8 millifarads
milli farads,8millifarads
milli farads,8 to 13 millifarads
milli farads,0 millifarads
milli farads,0millifarads
milli farads,0 to 20 millifarads
milli farads,20 millifarads
milli farads,20millifarads
milli farads,20 to 40 millifarads
milli farads,40 millifarads
milli farads,40millifarads
milli farads,40 to 60 millifarads
milli farads,60 millifarads
milli farads,60millifarads
milli farads,60 to 80 millifarads
milli farads,80 millifarads
milli farads,80millifarads
milli farads,80 to 100 millifarads
milli farads,100 millifarads
milli farads,100millifarads
milli farads,100 to 120 millifarads
milli farads,100 millifarads
milli farads,100millifarads
milli farads,100 to 150 millifarads
milli farads,121 millifarads
milli farads,121millifarads
milli farads,121 to 171 millifarads
milli farads,142 millifarads
milli farads,142millifarads
milli farads,142 to 192 millifarads
milli farads,163 millifarads
milli farads,163millifarads
milli farads,163 to 213 millifarads
milli farads,184 millifarads
milli farads,184millifarads
milli farads,184 to 234 millifarads
milli farads,205 millifarads
milli farads,205millifarads
milli farads,205 to 255 millifarads
milli farads,226 millifarads
milli farads,226millifarads
milli farads,226 to 276 millifarads
milli farads,247 millifarads
milli farads,247millifarads
milli farads,247 to 297 millifarads
milli farads,268 millifarads
milli farads,268millifarads
milli farads,268 to 318 millifarads
milli farads,289 millifarads
milli farads,289millifarads
milli farads,289 to 339 millifarads
milli farads,0.0 millifarads
milli farads,0millifarads
milli farads,0.005 millifarads
milli farads,1millifarads
milli farads,0.01 millifarads
milli farads,2millifarads
milli farads,0.015 millifarads
milli farads,3millifarads
milli farads,0.02 millifarads
milli farads,4millifarads
milli farads,0.025 millifarads
milli farads,5millifarads
milli farads,0.03 millifarads
milli farads,6millifarads
milli farads,0.035 millifarads
milli farads,7millifarads
milli farads,0.04 millifarads
milli farads,8millifarads
milli farads,0.045 millifarads
milli farads,9millifarads
milli farads,0.0 millifarads
milli farads,0millifarads
milli farads,0.0 to 10 millifarads
milli farads,0.015 millifarads
milli farads,1millifarads
milli farads,0.015 to 11 millifarads
milli farads,0.03 millifarads
milli farads,2millifarads
milli farads,0.03 to 12 millifarads
milli farads,0.045 millifarads
milli farads,3millifarads
milli farads,0.045 to 13 millifarads
milli farads,0.06 millifarads
milli farads,4millifarads
milli farads,0.06 to 14 millifarads
milli farads,0.075 millifarads
milli farads,5millifarads
milli farads,0.075 to 15 millifarads
milli farads,0.09 millifarads
milli farads,6millifarads
milli farads,0.09 to 16 millifarads
milli farads,0.105 millifarads
milli farads,7millifarads
milli farads,0.105 to 17 millifarads
milli farads,0.12 millifarads
milli farads,8millifarads
milli farads,0.12 to 18 millifarads
milli farads,0.135 millifarads
milli farads,9millifarads
milli farads,0.135 to 19 millifarads
milli farads,1 milli Farads
milli farads,1milli Farads
milli farads,1 to 6 milli Farads
milli farads,2 milli Farads
milli farads,2milli Farads
milli farads,2 to 7 milli Farads
milli farads,3 milli Farads
milli farads,3milli Farads
milli farads,3 to 8 milli Farads
milli farads,4 milli Farads
milli farads,4milli Farads
milli farads,4 to 9 milli Farads
milli farads,5 milli Farads
milli farads,5milli Farads
milli farads,5 to 10 milli Farads
milli farads,6 milli Farads
milli farads,6milli Farads
milli farads,6 to 11 milli Farads
milli farads,7 milli Farads
milli farads,7milli Farads
milli farads,7 to 12 milli Farads
milli farads,8 milli Farads
milli farads,8milli Farads
milli farads,8 to 13 milli Farads
milli farads,0 milli Farads
milli farads,0milli Farads
milli farads,0 to 20 milli Farads
milli farads,20 milli Farads
milli farads,20milli Farads
milli farads,20 to 40 milli Farads
milli farads,40 milli Farads
milli farads,40milli Farads
milli farads,40 to 60 milli Farads
milli farads,60 milli Farads
milli farads,60milli Farads
milli farads,60 to 80 milli Farads
milli farads,80 milli Farads
milli farads,80milli Farads
milli farads,80 to 100 milli Farads
milli farads,100 milli Farads
milli farads,100milli Farads
milli farads,100 to 120 milli Farads
milli farads,100 milli Farads
milli farads,100milli Farads
milli farads,100 to 150 milli Farads
milli farads,121 milli Farads
milli farads,121milli Farads
milli farads,121 to 171 milli Farads
milli farads,142 milli Farads
milli farads,142milli Farads
milli farads,142 to 192 milli Farads
milli farads,163 milli Farads
milli farads,163milli Farads
milli farads,163 to 213 milli Farads
milli farads,184 milli Farads
milli farads,184milli Farads
milli farads,184 to 234 milli Farads
milli farads,205 milli Farads
milli farads,205milli Farads
milli farads,205 to 255 milli Farads
milli farads,226 milli Farads
milli farads,226milli Farads
milli farads,226 to 276 milli Farads
milli farads,247 milli Farads
milli farads,247milli Farads
milli farads,247 to 297 milli Farads
milli farads,268 milli Farads
milli farads,268milli Farads
milli farads,268 to 318 milli Farads
milli farads,289 milli Farads
milli farads,289milli Farads
milli farads,289 to 339 milli Farads
milli farads,0.0 milli Farads
milli farads,0milli Farads
milli farads,0.005 milli Farads
milli farads,1milli Farads
milli farads,0.01 milli Farads
milli farads,2milli Farads
milli farads,0.015 milli Farads
milli farads,3milli Farads
milli farads,0.02 milli Farads
milli farads,4milli Farads
milli farads,0.025 milli Farads
milli farads,5milli Farads
milli farads,0.03 milli Farads
milli farads,6milli Farads
milli farads,0.035 milli Farads
milli farads,7milli Farads
milli farads,0.04 milli Farads
milli farads,8milli Farads
milli farads,0.045 milli Farads
milli farads,9milli Farads
milli farads,0.0 milli Farads
milli farads,0milli Farads
milli farads,0.0 to 10 milli Farads
milli farads,0.015 milli Farads
milli farads,1milli Farads
